anonymized_registration;statusCode;statusYear;admissionCode;admissionYear;affirmativePolicy;birthDate;secondarySchool;secondarySchoolGraduationYear;gender;curriculumCode;mandatoryCredits;optionalCredits;complementaryCredits;gpa;completedTerms;suspendedTerms;institutionalEnrollments;mobilityTerms;enrolledCredits;admissionGrade
132614172;ATIVO;2021.2;SISU;2020.1;N/A;20/10/2002;Somente escola privada;2019;Masculino;2017;68;12;0;9,38;3;0;0;0;16;724,52
875345466;ATIVO;2021.2;SISU;2020.1;N/A;31/07/2001;Somente escola privada;2019;Masculino;2017;48;12;0;8,85;2;0;0;0;20;724,50
131853361;ATIVO;2021.2;SISU;2020.1;N/A;07/12/2001;Somente escola privada;2019;Masculino;2017;48;8;0;8,50;3;0;0;0;16;724,48
218938218;ATIVO;2021.2;SISU;2020.1;N/A;03/03/2003;Somente escola pblica;2019;Masculino;2017;60;10;0;8,11;3;0;0;0;20;722,44
850857546;ATIVO;2021.2;SISU;2020.1;N/A;22/09/2002;Somente escola privada;2019;Masculino;2017;44;8;0;8,56;3;0;0;0;20;721,54
713245883;ATIVO;2021.2;SISU;2020.1;N/A;22/02/1999;Somente escola privada;2015;Masculino;2017;48;12;0;8,63;3;0;0;0;16;721,26
376755357;ATIVO;2021.2;SISU;2020.1;N/A;29/11/1999;Somente escola privada;2017;Masculino;2017;72;12;0;9,66;3;0;0;0;16;720,66
450021087;ATIVO;2021.2;SISU;2020.1;N/A;04/06/2002;Somente escola privada;2019;Masculino;2017;72;8;0;9,44;3;0;0;0;20;720,28
462234676;ATIVO;2021.2;SISU;2020.1;N/A;24/04/1990;Somente escola privada;2007;Masculino;2017;40;12;0;8,61;3;0;0;0;16;719,34
071769548;ATIVO;2021.2;SISU;2020.1;N/A;13/03/2002;Somente escola privada;2019;Masculino;2017;60;4;0;7,82;3;0;0;0;20;719,00
074542591;ATIVO;2021.2;SISU;2020.1;N/A;12/09/1991;Somente escola privada;2008;Masculino;2017;24;0;0;9,20;1;0;0;0;4;714,28
067540147;ATIVO;2021.2;SISU;2020.1;N/A;08/05/2001;Somente escola privada;2018;Masculino;2017;48;4;0;8,35;3;0;0;0;20;713,52
388966373;ATIVO;2021.2;SISU;2020.1;N/A;08/07/2002;Somente escola privada;2019;Masculino;2017;56;10;0;7,87;3;0;0;0;20;713,40
171235560;ATIVO;2021.2;SISU;2020.1;N/A;25/07/2002;Somente escola privada;2019;Masculino;2017;52;4;0;8,25;3;0;0;0;20;712,70
949709245;ATIVO;2021.2;SISU;2020.1;N/A;11/05/2001;Somente escola privada;2018;Masculino;2017;52;8;0;9,20;3;0;0;0;20;712,58
082852548;ATIVO;2021.2;SISU;2020.1;N/A;12/12/2001;Somente escola privada;2019;Feminino;2017;64;14;0;8,65;3;0;0;0;20;712,16
653345472;ATIVO;2021.2;SISU;2020.1;L2;02/04/2002;Somente escola pblica;2019;Masculino;2017;60;8;0;9,08;3;0;0;0;20;702,16
938154435;ATIVO;2021.2;SISU;2020.1;L2;01/08/2002;Somente escola pblica;2019;Masculino;2017;48;8;0;8,27;3;0;0;0;24;684,76
983241584;ATIVO;2021.2;SISU;2020.1;L2;07/09/2001;Somente escola pblica;2018;Masculino;2017;60;4;0;8,32;3;0;0;0;20;669,64
991982128;ATIVO;2021.2;SISU;2020.1;L2;03/07/2001;Somente escola pblica;2019;Masculino;2017;56;8;0;8,74;3;0;0;0;20;658,64
333151559;ATIVO;2021.2;SISU;2020.1;L2;03/11/1999;Somente escola pblica;2017;Masculino;2017;44;16;0;7,09;3;0;0;0;20;651,76
826459405;ATIVO;2021.2;SISU;2020.1;L2;03/11/2002;Somente escola pblica;2019;Feminino;2017;56;8;0;8,84;3;0;0;0;20;648,48
322159303;ATIVO;2021.2;SISU;2020.1;L2;25/05/1997;Somente escola pblica;2015;Masculino;2017;20;4;0;4,23;2;0;0;0;24;648,10
154477987;ATIVO;2021.2;SISU;2020.1;L6;01/06/2001;Somente escola pblica;2019;Masculino;2017;48;4;0;9,18;3;0;0;0;4;683,70
231026572;CANCELAMENTO P/ SOLICITACAO ALUNO;2021.1;SISU;2020.1;L6;05/03/2002;Somente escola pblica;2019;Feminino;2017;20;4;0;6,56;2;0;0;0;0;683,04
086976665;ATIVO;2021.2;SISU;2020.1;L6;12/11/2000;Somente escola pblica;2017;Masculino;2017;64;18;0;8,07;3;0;0;0;20;680,60
064476180;ATIVO;2021.2;SISU;2020.1;L6;01/03/2002;Somente escola pblica;2019;Masculino;2017;44;4;0;6,54;3;0;0;0;16;676,54
179873161;ATIVO;2021.2;SISU;2020.1;L6;13/06/2000;Somente escola pblica;2018;Masculino;2017;52;12;0;7,43;3;0;0;0;20;672,36
551479184;ATIVO;2021.2;SISU;2020.1;L6;01/08/2002;Somente escola pblica;2019;Masculino;2017;32;8;0;7,87;2;0;0;0;4;667,96
049675313;ATIVO;2021.2;SISU;2020.1;L6;26/06/2002;Somente escola pblica;2019;Masculino;2017;68;8;0;8,91;3;0;0;0;16;662,02
767148133;CANCELAMENTO POR ABANDONO;2020.2;SISU;2020.1;L6;22/05/2002;Somente escola pblica;2019;Masculino;2017;0;0;0;0,00;1;0;0;0;0;658,62
344897831;CANCELAMENTO POR ABANDONO;2020.2;SISU;2020.1;L6;06/12/1985;Somente escola pblica;2002;Feminino;2017;0;4;0;1,40;1;0;0;0;0;486,84
891883715;CANCELAMENTO POR ABANDONO;2020.2;SISU;2020.1;L6;14/10/1998;Somente escola pblica;2017;Masculino;2017;0;0;0;0,00;1;0;0;0;0;475,64
496835630;ATIVO;2021.2;SISU;2020.1;L6;13/02/2001;Somente escola pblica;2019;Masculino;2017;0;0;0;0,00;0;1;1;0;4;435,10
378119948;ATIVO;2021.2;SISU;2020.1;L5;04/06/2002;Somente escola pblica;2019;Masculino;2017;68;8;0;8,02;3;0;0;0;16;573,02
269022511;ATIVO;2021.2;SISU;2020.1;L1;13/11/1997;Somente escola pblica;2015;Masculino;2017;64;12;0;8,30;3;0;0;0;20;688,24
160647350;ATIVO;2021.2;SISU;2020.1;L1;09/12/2002;Somente escola pblica;2019;Feminino;2017;48;8;0;9,61;3;0;0;0;20;669,06
573883842;ATIVO;2021.2;SISU;2020.1;L1;09/08/2001;Somente escola pblica;2019;Masculino;2017;64;12;0;9,18;3;0;0;0;20;664,28
596486625;ATIVO;2021.2;SISU;2020.1;L1;30/09/2000;Somente escola pblica;2017;Feminino;2017;76;14;0;8,06;3;0;0;0;16;664,08
467811505;ATIVO;2021.2;SISU;2020.1;L1;16/09/2001;Somente escola pblica;2019;Masculino;2017;76;8;0;9,34;3;0;0;0;16;662,72
773879418;ATIVO;2021.2;SISU;2020.1;L5;07/06/2002;Somente escola pblica;2019;Masculino;2017;76;4;0;9,27;3;0;0;0;20;723,14
936246499;ATIVO;2021.2;SISU;2020.1;L5;11/05/2001;Somente escola pblica;2019;Masculino;2017;76;8;0;8,66;3;0;0;0;20;720,06
203089829;CANCELAMENTO P/ SOLICITACAO ALUNO;2020.1;SISU;2020.1;L5;29/11/1999;Somente escola pblica;2016;Masculino;2017;0;0;0;0,00;0;0;0;0;0;713,08
262247083;ATIVO;2021.2;SISU;2020.1;L5;06/09/2000;Somente escola pblica;2017;Masculino;2017;56;20;0;8,27;2;0;0;0;4;712,74
988140261;ATIVO;2021.2;SISU;2020.1;L5;26/11/2001;Somente escola pblica;2019;Masculino;2017;68;12;0;9,27;3;0;0;0;16;695,58
149308945;ATIVO;2021.2;REOPCAO;2020.1;N/A;09/01/2001;Somente escola privada;2018;Masculino;2017;60;16;0;8,17;2;0;0;0;4;-
579432024;ATIVO;2021.2;REOPCAO;2020.1;N/A;30/01/2001;Somente escola privada;2018;Masculino;2017;24;8;0;8,28;1;0;0;0;12;-
819445342;ATIVO;2021.2;TRANSFERENCIA;2020.1;N/A;31/07/1999;Somente escola privada;2016;Feminino;2017;88;8;0;9,19;3;0;0;0;16;-
555237776;CANCELAMENTO POR ABANDONO;2021.1;TRANSFERENCIA;2020.1;N/A;16/05/1995;Somente escola pblica;2013;Masculino;2017;16;12;0;8,43;1;0;0;0;0;-
696211729;CANCELAMENTO POR ABANDONO;2020.2;TRANSFERENCIA;2020.1;N/A;04/06/1997;Somente escola privada;2013;Masculino;2017;24;0;0;4,91;1;0;0;0;0;-
219438447;ATIVO;2021.2;TRANSFERENCIA;2020.1;N/A;12/02/2001;Somente escola privada;2017;Feminino;2017;92;10;0;9,33;3;0;0;0;14;-
625865144;ATIVO;2021.2;SISU;2020.1;N/A;08/05/2002;Somente escola privada;2019;Masculino;2017;76;8;0;9,43;3;0;0;0;20;711,90
763210534;ATIVO;2021.2;SISU;2020.1;N/A;17/10/2002;Somente escola privada;2019;Masculino;2017;48;8;0;7,68;3;0;0;0;24;710,74
902261994;ATIVO;2021.2;SISU;2020.1;N/A;06/04/1998;Somente escola privada;2015;Masculino;2017;44;12;0;5,89;3;0;0;0;24;710,04
785249071;ATIVO;2021.2;SISU;2020.1;N/A;08/07/2002;Somente escola privada;2019;Feminino;2017;48;4;0;8,94;3;0;0;0;24;707,40
406941611;ATIVO;2021.2;SISU;2020.1;N/A;09/05/2002;Somente escola privada;2019;Feminino;2017;64;12;0;8,83;3;0;0;0;16;707,22
646315731;CANCELAMENTO POR ABANDONO;2021.1;SISU;2020.1;L2;08/01/1982;Somente escola pblica;2000;Masculino;2017;4;0;0;4,55;1;0;0;0;0;629,08
633934898;ATIVO;2021.2;SISU;2020.1;L2;11/10/2001;Somente escola pblica;2018;Masculino;2017;16;4;0;8,30;1;0;0;0;12;628,36
276500063;ATIVO;2021.2;SISU;2020.1;L2;13/01/2000;Somente escola pblica;2017;Feminino;2017;104;20;0;8,28;3;0;0;0;20;619,88
022345431;ATIVO;2021.2;SISU;2020.1;L2;22/06/2000;Somente escola pblica;2018;Feminino;2017;84;20;0;8,99;3;0;0;0;24;616,56
261002310;CANCELAMENTO POR ABANDONO;2020.2;SISU;2020.1;L2;13/04/1998;Somente escola pblica;2016;Masculino;2017;0;0;0;0,00;0;1;0;0;0;615,08
042000053;ATIVO;2021.2;SISU;2020.1;L2;23/11/1998;Somente escola pblica;2016;Masculino;2017;16;0;0;4,91;2;0;0;0;20;612,42
379287261;ATIVO;2021.2;SISU;2020.1;L2;22/01/1995;Somente escola pblica;2014;Masculino;2017;108;40;0;7,61;3;0;0;0;24;606,46
458967129;ATIVO;2021.2;SISU;2020.1;L6;22/06/2001;Somente escola pblica;2018;Masculino;2017;52;8;0;7,99;3;0;0;0;20;649,52
839911123;ATIVO;2021.2;SISU;2020.1;L6;20/12/1996;Somente escola pblica;2013;Masculino;2017;8;4;0;3,33;3;0;0;0;20;637,90
421127691;ATIVO;2021.2;SISU;2020.1;L5;12/02/2003;Somente escola pblica;2019;Masculino;2017;60;8;0;8,51;3;0;0;0;20;692,40
878614327;ATIVO;2021.2;GRADUADO;2020.1;N/A;30/05/1993;Somente escola privada;2010;Feminino;2017;32;32;0;7,43;1;0;0;0;4;-
103565574;ATIVO;2021.2;REOPCAO;2020.1;N/A;23/02/2000;Somente escola privada;2017;Masculino;2017;96;16;0;7,39;3;0;0;0;20;-
526307912;ATIVO;2021.2;SISU;2020.1;L2;23/06/1995;Somente escola pblica;2012;Masculino;2017;40;28;0;6,13;3;0;0;0;20;598,92
133903072;ATIVO;2021.2;SISU;2020.1;L2;20/07/2001;Somente escola pblica;2019;Feminino;2017;4;0;0;3,20;2;0;1;0;4;596,10
501012496;ATIVO;2021.2;SISU;2020.1;L1;23/08/2002;Somente escola pblica;2019;Masculino;2017;72;8;0;8,53;3;0;0;0;20;655,74
146181261;ATIVO;2021.2;SISU;2020.1;L1;30/04/1995;Somente escola pblica;2012;Masculino;2017;32;8;0;7,87;3;0;0;0;4;639,08
369203219;ATIVO;2021.2;SISU;2020.1;L5;10/03/1997;Somente escola pblica;2014;Masculino;2017;28;4;0;6,26;3;0;0;0;24;658,88
989080027;ATIVO;2021.2;SISU;2020.1;L5;30/11/2001;Somente escola pblica;2019;Masculino;2017;48;8;0;8,44;3;0;0;0;16;656,32
621624385;CANCELAMENTO POR ABANDONO;2021.1;SISU;2020.1;L2;13/09/2001;Somente escola pblica;2018;Masculino;2017;8;4;0;4,30;2;0;0;0;0;595,86
143525556;ATIVO;2021.2;TRANSFERENCIA EX-OFFICIO;2020.1;N/A;22/01/1998;Somente escola pblica;2016;Masculino;2017;76;8;0;8,82;3;0;0;0;20;-
784910767;ATIVO;2021.2;SISU;2020.1;L6;26/06/1999;Somente escola pblica;2017;Masculino;2017;8;0;0;7,30;1;0;0;0;12;563,26
593696763;CANCELAMENTO POR ABANDONO;2020.2;SISU;2020.1;L1;28/11/1999;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;1;0;0;0;638,74
031241395;CANCELAMENTO POR ABANDONO;2020.2;SISU;2020.1;L1;18/11/2000;Somente escola pblica;2018;Masculino;2017;0;0;0;0,00;0;1;0;0;0;635,10
280704456;ATIVO;2021.2;TRANSFERENCIA;2020.1;N/A;28/07/1997;Pblica e privada, tendo ficado mais tempo em escola privada;2017;Masculino;2017;44;4;0;6,87;3;0;0;0;20;-
182382975;ATIVO;2021.2;SISU;2020.2;N/A;23/09/2002;Somente escola privada;2019;Feminino;2017;52;4;0;9,69;2;0;0;0;20;770,78
088198453;CANCELAMENTO POR ABANDONO;2021.1;SISU;2020.2;N/A;11/12/2001;Somente escola privada;2018;Masculino;2017;0;0;0;0,00;0;0;0;0;0;750,80
508515806;ATIVO;2021.2;SISU;2020.2;N/A;22/09/1998;Somente escola privada;2015;Masculino;2017;76;24;0;7,92;2;0;0;0;20;718,72
695208121;ATIVO;2021.2;SISU;2020.2;N/A;21/03/2002;Somente escola privada;2019;Feminino;2017;32;16;0;7,99;2;0;0;0;20;717,74
111876379;ATIVO;2021.2;SISU;2020.2;N/A;17/11/1996;Somente escola privada;2013;Masculino;2017;44;24;0;9,03;2;0;0;0;16;712,78
657578755;ATIVO;2021.2;SISU;2020.2;N/A;19/04/2001;Somente escola pblica;2019;Masculino;2017;52;4;0;8,09;2;0;0;0;12;712,08
082423733;ATIVO;2021.2;SISU;2020.2;N/A;12/10/2002;Somente escola privada;2019;Masculino;2017;56;12;0;8,92;2;0;0;0;20;707,70
750547204;ATIVO;2021.2;SISU;2020.2;N/A;16/05/2002;Somente escola privada;2019;Masculino;2017;52;4;0;8,70;2;0;0;0;20;705,72
889968905;ATIVO;2021.2;SISU;2020.2;N/A;17/03/2000;Somente escola privada;2016;Masculino;2017;56;8;0;8,62;2;0;0;0;24;703,84
700178020;ATIVO;2021.2;SISU;2020.2;N/A;15/10/2002;Somente escola privada;2019;Feminino;2017;52;8;0;9,75;2;0;0;0;16;703,72
626768517;ATIVO;2021.2;SISU;2020.2;N/A;29/05/2002;Somente escola privada;2019;Masculino;2017;20;8;0;6,73;2;0;0;0;16;702,42
273244255;ATIVO;2021.2;SISU;2020.2;N/A;13/12/2000;Somente escola privada;2018;Masculino;2017;36;8;0;8,17;2;0;0;0;16;702,26
261497364;ATIVO;2021.2;SISU;2020.2;N/A;07/10/2002;Somente escola privada;2020;Masculino;2017;28;8;0;7,34;2;0;0;0;20;701,62
041222689;ATIVO;2021.2;SISU;2020.2;N/A;11/06/2002;Somente escola privada;2019;Masculino;2017;40;4;0;8,82;2;0;0;0;20;700,10
806213589;ATIVO;2021.2;SISU;2020.2;N/A;28/03/2001;Somente escola privada;2018;Masculino;2017;56;4;0;8,68;2;0;0;0;24;699,86
181521864;ATIVO;2021.2;SISU;2020.2;N/A;29/06/1995;Somente escola privada;2011;Feminino;2017;48;12;0;9,28;2;0;0;0;4;698,88
554988522;ATIVO;2021.2;SISU;2020.2;N/A;03/05/1998;Somente escola privada;2016;Masculino;2017;64;24;0;7,10;2;0;0;0;16;697,58
361188052;ATIVO;2021.2;SISU;2020.2;N/A;28/02/2002;Somente escola privada;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;16;696,92
607600300;ATIVO;2021.2;SISU;2020.2;N/A;14/10/2001;Somente escola privada;2019;Masculino;2017;56;8;0;9,52;2;0;0;0;20;696,84
389540315;ATIVO;2021.2;SISU;2020.2;N/A;18/06/2002;Somente escola privada;2019;Masculino;2017;52;4;0;9,69;2;0;0;0;16;696,32
188188807;ATIVO;2021.2;SISU;2020.2;N/A;26/12/2002;Somente escola privada;2019;Masculino;2017;56;4;0;8,74;2;0;0;0;24;695,36
705281873;ATIVO;2021.2;SISU;2020.2;N/A;10/10/2002;Somente escola privada;2019;Feminino;2017;52;8;0;9,54;2;0;0;0;16;695,10
900108760;ATIVO;2021.2;SISU;2020.2;N/A;27/02/2002;Somente escola privada;2018;Masculino;2017;24;16;0;7,44;2;0;0;0;16;694,86
054845801;ATIVO;2021.2;SISU;2020.2;N/A;25/02/2003;Somente escola privada;2019;Feminino;2017;56;8;0;8,75;2;0;0;0;24;692,82
796562037;ATIVO;2021.2;SISU;2020.2;N/A;08/10/1992;Somente escola privada;2010;Masculino;2017;64;12;0;7,99;2;0;0;0;20;692,42
598336670;ATIVO;2021.2;SISU;2020.2;N/A;22/02/2002;Somente escola privada;2019;Masculino;2017;40;4;0;8,87;2;0;0;0;20;691,84
301052660;ATIVO;2021.2;SISU;2020.2;N/A;19/08/2002;Somente escola privada;2019;Masculino;2017;52;8;0;9,35;2;0;0;0;20;691,62
388402284;ATIVO;2021.2;SISU;2020.2;N/A;20/03/1998;Somente escola privada;2015;Masculino;2017;48;4;0;7,66;2;0;0;0;16;690,96
629932191;ATIVO;2021.2;SISU;2020.2;N/A;24/04/2000;Somente escola privada;2016;Masculino;2017;56;12;0;7,85;2;0;0;0;20;690,90
712412943;ATIVO;2021.2;SISU;2020.2;N/A;30/06/1999;Somente escola privada;2016;Masculino;2017;56;4;0;8,73;2;0;0;0;24;690,08
532704414;ATIVO;2021.2;SISU;2020.2;N/A;30/08/1998;Somente escola privada;2015;Feminino;2017;64;20;0;7,60;2;0;0;0;16;689,94
666854727;ATIVO;2021.2;SISU;2020.2;N/A;26/10/2001;Somente escola privada;2019;Masculino;2017;56;4;0;9,40;2;0;0;0;24;689,00
784819033;ATIVO;2021.2;SISU;2020.2;N/A;20/04/2003;Somente escola privada;2019;Masculino;2017;52;4;0;8,37;2;0;0;0;16;687,26
267925902;ATIVO;2021.2;SISU;2020.2;L2;11/08/1997;Somente escola pblica;2015;Masculino;2017;4;0;0;8,10;1;0;0;0;12;646,42
240916335;ATIVO;2021.2;SISU;2020.2;L2;21/06/1996;Somente escola pblica;2014;Feminino;2017;16;20;0;6,21;1;0;0;0;12;637,10
985489200;ATIVO;2021.2;SISU;2020.2;L2;15/08/2001;Somente escola pblica;2018;Masculino;2017;36;8;0;7,65;2;0;0;0;20;624,96
702294738;ATIVO;2021.2;SISU;2020.2;L6;20/06/1999;Somente escola pblica;2016;Masculino;2017;20;0;0;6,40;1;0;0;0;20;633,42
675483279;ATIVO;2021.2;SISU;2020.2;L6;18/03/2002;Somente escola pblica;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;16;633,30
316199135;CANCELAMENTO POR ABANDONO;2021.1;SISU;2020.2;L6;17/05/1997;Somente escola pblica;2018;Masculino;2017;0;0;0;0,00;1;0;0;0;0;625,72
806251929;ATIVO;2021.2;SISU;2020.2;L6;25/01/1961;Somente escola pblica;2007;Masculino;2017;0;0;0;0,00;1;0;0;0;20;459,34
531643212;ATIVO;2021.2;SISU;2020.2;L1;05/11/2000;Somente escola pblica;2019;Masculino;2017;56;4;0;8,51;2;0;0;0;20;601,18
569243920;ATIVO;2021.2;SISU;2020.2;L1;06/07/1995;Somente escola pblica;2013;Masculino;2017;8;0;0;7,85;1;0;0;0;20;659,60
688502789;ATIVO;2021.2;SISU;2020.2;L1;04/02/2003;Somente escola pblica;2019;Masculino;2017;48;4;0;7,53;2;0;0;0;24;656,80
401722824;ATIVO;2021.2;SISU;2020.2;L1;14/06/2001;Somente escola pblica;2019;Masculino;2017;56;8;0;9,26;2;0;0;0;20;653,56
772480956;CANCELAMENTO P/ SOLICITACAO ALUNO;2021.1;SISU;2020.2;L5;16/06/2002;Somente escola pblica;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;0;704,62
528365739;ATIVO;2021.2;SISU;2020.2;L5;08/04/2002;Somente escola pblica;2019;Masculino;2017;56;4;0;9,43;2;0;0;0;24;685,78
182504303;ATIVO;2021.2;SISU;2020.2;L5;10/04/2001;Somente escola pblica;2018;Masculino;2017;8;4;0;7,40;2;0;0;0;20;670,32
335984573;ATIVO;2021.2;SISU;2020.2;N/A;29/06/2002;Somente escola privada;2019;Masculino;2017;28;4;0;7,53;2;0;0;0;16;686,78
893240076;ATIVO;2021.2;SISU;2020.2;N/A;12/02/1999;Somente escola privada;2016;Masculino;2017;64;16;0;7,34;2;0;0;0;16;686,48
789294528;ATIVO;2021.2;SISU;2020.2;N/A;25/12/2001;Somente escola privada;2019;Masculino;2017;28;8;0;8,19;2;0;0;0;24;685,72
031865075;ATIVO;2021.2;SISU;2020.2;N/A;10/01/2002;Somente escola privada;2019;Masculino;2017;0;0;0;2,34;1;0;0;0;4;685,04
859976086;ATIVO;2021.2;SISU;2020.2;N/A;07/04/2002;Somente escola privada;2019;Masculino;2017;56;4;0;8,45;2;0;0;0;16;684,92
194858645;ATIVO;2021.2;SISU;2020.2;N/A;27/12/2000;Somente escola privada;2018;Masculino;2017;56;12;0;8,74;2;0;0;0;24;684,32
052565004;ATIVO;2021.2;SISU;2020.2;N/A;14/11/2000;Somente escola pblica;2018;Feminino;2017;52;6;0;8,50;2;0;0;0;16;683,06
079305237;ATIVO;2021.2;SISU;2020.2;L2;03/05/2001;Somente escola pblica;2017;Masculino;2017;48;16;0;7,19;2;0;0;0;16;619,36
130467553;ATIVO;2021.2;SISU;2020.2;L2;13/04/2001;Somente escola pblica;2019;Masculino;2017;52;0;0;7,34;2;0;0;0;24;608,40
757840119;ATIVO;2021.2;SISU;2020.2;L2;15/09/1997;Somente escola pblica;2015;Masculino;2017;16;0;0;6,73;1;0;0;0;16;607,88
130609871;ATIVO;2021.2;SISU;2020.2;L2;07/06/2002;Somente escola pblica;2019;Feminino;2017;56;4;0;9,13;2;0;0;0;20;605,86
373137087;ATIVO;2021.2;SISU;2020.2;L2;08/10/2002;Somente escola pblica;2019;Masculino;2017;16;4;0;6,63;2;0;0;0;20;602,64
219986324;ATIVO;2021.2;SISU;2020.2;L2;13/03/2002;Somente escola pblica;2019;Feminino;2017;16;4;0;8,36;2;0;0;0;24;596,10
206949232;ATIVO;2021.2;SISU;2020.2;L6;09/01/1987;Somente escola pblica;2004;Masculino;2017;56;12;0;8,31;2;0;0;0;24;614,54
140838175;ATIVO;2021.2;SISU;2020.2;L6;06/04/2002;Somente escola pblica;2019;Masculino;2017;56;4;0;8,83;2;0;0;0;20;601,72
919517815;ATIVO;2021.2;SISU;2020.2;L1;27/03/2003;Somente escola pblica;2019;Masculino;2017;40;0;0;8,58;2;0;0;0;24;650,54
555989270;ATIVO;2021.2;SISU;2020.2;L1;10/11/2000;Somente escola pblica;2019;Masculino;2017;24;8;0;8,10;2;0;0;0;24;635,62
007283130;ATIVO;2021.2;SISU;2020.2;L1;17/05/1997;Somente escola pblica;2014;Masculino;2017;12;4;0;0,00;1;0;0;0;8;625,50
471269398;ATIVO;2021.2;SISU;2020.2;L5;11/06/2002;Somente escola pblica;2019;Masculino;2017;56;4;0;8,14;2;0;0;0;24;659,88
415299240;ATIVO;2021.2;SISU;2020.2;L5;15/04/2002;Somente escola pblica;2019;Masculino;2017;56;4;0;9,58;2;0;0;0;24;657,88
263091038;ATIVO;2021.2;SISU;2020.2;L5;01/04/2002;Somente escola pblica;2019;Masculino;2017;52;4;0;9,71;2;0;0;0;16;656,96
125430859;ATIVO;2021.2;SISU;2020.2;L5;23/06/2003;Somente escola pblica;2019;Masculino;2017;56;0;0;8,31;2;0;0;0;24;651,38
116137333;ATIVO;2021.2;SISU;2020.2;L2;22/02/2002;Somente escola pblica;2019;Masculino;2017;56;8;0;8,03;2;0;0;0;24;593,10
042005578;ATIVO;2021.2;SISU;2020.2;L6;26/02/2001;Somente escola pblica;2019;Feminino;2017;56;4;0;8,39;2;0;0;0;20;585,92
232206643;ATIVO;2021.2;SISU;2020.2;L6;30/06/2002;Somente escola pblica;2019;Masculino;2017;44;8;0;7,72;2;0;0;0;24;560,08
219925408;ATIVO;2021.2;SISU;2020.2;L6;22/05/2001;Somente escola pblica;2018;Masculino;2017;16;0;0;7,50;1;0;0;0;16;557,98
734982689;ATIVO;2021.2;SISU;2020.2;N/A;12/09/1992;Somente escola privada;2009;Masculino;2017;16;4;0;7,36;1;0;0;0;20;681,90
135127210;ATIVO;2021.2;SISU;2020.2;N/A;11/06/2002;Somente escola privada;2019;Masculino;2017;40;8;0;8,70;2;0;0;0;20;678,78
997504067;ATIVO;2021.2;SISU;2020.2;N/A;25/03/2002;Somente escola privada;2019;Masculino;2017;24;8;0;7,79;2;0;0;0;20;678,10
136656966;ATIVO;2021.2;SISU;2020.2;N/A;21/03/1994;Somente escola privada;2011;Feminino;2017;68;32;0;7,70;2;0;0;0;20;675,80
735028356;ATIVO;2021.2;SISU;2020.2;N/A;29/06/2001;Somente escola privada;2018;Feminino;2017;36;12;0;8,36;2;0;0;0;20;674,74
460125816;ATIVO;2021.2;SISU;2020.2;L2;13/08/1993;Somente escola pblica;2011;Masculino;2017;24;16;0;7,02;1;0;0;0;20;589,26
761009532;CANCELAMENTO P/ SOLICITACAO ALUNO;2020.2;SISU;2020.2;L2;15/04/2001;Somente escola pblica;2018;Masculino;2017;0;0;0;0,00;0;0;0;0;0;587,80
403296790;ATIVO;2021.2;SISU;2020.2;L2;20/05/2001;Somente escola pblica;2019;Masculino;2017;20;8;0;6,80;2;0;0;0;16;578,86
786332824;CANCELAMENTO POR ABANDONO;2021.1;SISU;2020.2;L6;06/06/2001;Somente escola pblica;2018;Masculino;2017;0;0;0;0,45;1;0;0;0;0;464,78
191397376;ATIVO;2021.2;SISU;2020.2;L1;04/03/2000;Somente escola pblica;2019;Masculino;2017;24;4;0;8,03;2;0;0;0;22;615,50
455346771;ATIVO;2021.2;SISU;2020.2;L1;12/06/2001;Somente escola pblica;2018;Masculino;2017;16;0;0;6,90;1;0;0;0;20;612,56
881111870;ATIVO;2021.2;SISU;2020.2;L1;19/07/2001;Somente escola pblica;2021;Masculino;2017;28;8;0;7,59;2;0;0;0;24;604,60
921689148;ATIVO;2021.2;SISU;2020.2;L5;24/08/2002;Somente escola pblica;2019;Feminino;2017;68;4;0;8,82;2;0;0;0;20;646,48
906051192;ATIVO;2021.2;SISU;2020.2;L5;23/03/1994;Somente escola pblica;2010;Masculino;2017;36;28;0;6,52;2;0;0;0;12;627,50
500143347;ATIVO;2021.2;SISU;2020.2;L5;24/07/1996;Somente escola pblica;2013;Masculino;2017;8;16;0;6,85;1;0;0;0;4;617,90
707646243;ATIVO;2021.2;VESTIBULAR / ENEM;2020.2;L2;01/06/2000;Somente escola pblica;2019;Masculino;2017;4;0;0;4,60;1;0;0;0;16;-
842170911;ATIVO;2021.2;SISU;2021.1;N/A;14/04/2004;Somente escola privada;2020;Masculino;2017;16;4;0;9,24;1;0;0;0;20;809,80
265184677;ATIVO;2021.2;SISU;2021.1;N/A;18/02/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,14;1;0;0;0;20;790,78
039067248;ATIVO;2021.2;SISU;2021.1;N/A;28/03/2003;Somente escola privada;2020;Masculino;2017;16;8;0;8,67;1;0;0;0;20;779,90
890169225;ATIVO;2021.2;SISU;2021.1;N/A;06/09/2002;Somente escola privada;2019;Masculino;2017;44;16;0;9,06;1;0;0;0;16;777,18
